****************************
RPMD umbrella configurations
****************************

Temperature                             = 300 K
Number of beads                         = 1
Time step                               = 0.0001 ps
Number of umbrella integration windows  = 110
Trajectory evolution time               = 2 ps (20000 steps)

xi = -0.0500
F        0.799345   -0.213489   -0.714059
H       -5.022270    1.709175    3.663235
D       -5.026912    1.158528    4.902475

xi = 0.6100
F        0.002280   -0.353170   -1.069418
H       -0.041202    1.933070    5.787329
D       -0.000890    2.364066    7.191599

xi = 0.6200
F        0.483283   -0.720882   -0.670546
H       -2.178418    4.137835    4.089874
D       -3.468613    4.729355    4.278550

xi = 0.6300
F        0.726852   -0.320094   -0.638893
H       -4.121985    1.871880    4.830464
D       -4.793593    2.082692    3.609394

xi = 0.6400
F        0.516939   -0.230658   -0.900643
H       -2.602208    0.777210    5.538570
D       -3.574021    1.786821    5.724075

xi = 0.6500
F        0.838331    0.091419   -0.553998
H       -5.600418   -0.526409    2.613004
D       -5.105353   -0.598918    3.918186

xi = 0.6600
F        0.726161    0.297927   -0.703836
H       -4.230979   -1.926785    3.634678
D       -4.732534   -1.846123    4.820329

xi = 0.6700
F        0.459993    0.296704   -0.896171
H       -3.008293   -1.233002    4.885757
D       -2.833668   -2.181743    6.008548

xi = 0.6800
F        0.487489    0.659243   -0.439052
H       -3.420934   -3.474133    3.358949
D       -2.886551   -4.480038    2.460675

xi = 0.6900
F        0.888811    0.416545   -0.038550
H       -5.547419   -1.648700    0.517428
D       -5.608044   -3.104162    0.104715

xi = 0.7000
F        0.635746    0.158805   -0.606332
H       -3.426177   -1.447182    4.461822
D       -4.282388   -0.773808    3.486715

xi = 0.7100
F        0.828641    0.131436   -0.550544
H       -4.425191   -0.440675    2.976819
D       -5.602024   -1.019284    3.703556

xi = 0.7200
F       -0.163966    0.278997   -0.713036
H        1.229661   -2.284670    5.199181
D        0.931333   -1.488479    4.124257

xi = 0.7300
F        0.078148    0.055059   -0.909501
H       -1.012126   -0.867379    5.186231
D       -0.230697   -0.085336    5.983939

xi = 0.7400
F        0.280234   -0.181937   -0.873947
H       -1.298552    0.603450    4.895079
D       -1.993582    1.414200    5.794252

xi = 0.7500
F        0.012088   -0.342506   -0.716246
H        0.220095    1.487432    5.130162
D       -0.224158    2.486465    4.189073

xi = 0.7600
F        0.051376   -0.284299   -0.864260
H       -0.379275    1.142550    4.727063
D       -0.294832    2.109993    5.786951

xi = 0.7700
F       -0.212069   -0.166075   -0.724813
H        1.872330    1.665830    4.268372
D        1.063494    0.732979    4.701109

xi = 0.7800
F        0.315720   -0.296083   -0.684521
H       -1.502299    2.421952    3.817877
D       -2.226360    1.580958    4.546467

xi = 0.7900
F        0.389803   -0.114225   -0.600018
H       -1.978417    0.253291    4.448453
D       -2.686923    0.950707    3.433847

xi = 0.8000
F        0.630503   -0.180991   -0.556267
H       -3.216046    0.621510    3.163460
D       -4.338083    1.396237    3.664150

xi = 0.8100
F        0.663929   -0.303080    0.224350
H       -4.309050    0.941948   -1.256616
D       -4.106458    2.387526   -1.487433

xi = 0.8200
F        0.525865   -0.107295    0.308908
H       -3.779864    0.626976   -2.779026
D       -3.068942    0.698356   -1.523250

xi = 0.8300
F        0.689856    0.044986    0.257891
H       -3.620434   -0.434857   -2.124366
D       -4.695591   -0.206740   -1.369606

xi = 0.8400
F        0.690191   -0.101286   -0.157921
H       -4.149944   -0.163762    0.614738
D       -4.433793    1.037340    1.182019

xi = 0.8500
F       -0.225090   -0.008880    0.753628
H        0.760677   -0.144460   -3.985827
D        1.742570    0.156048   -5.114293

xi = 0.8600
F       -0.032267   -0.229063    0.709481
H       -0.126733    1.092400   -3.654610
D        0.367777    1.614059   -4.863605

xi = 0.8700
F        0.421239   -0.428298    0.041520
H       -2.642282    3.065220    0.627493
D       -2.651258    2.506217   -0.705636

xi = 0.8800
F        0.308231   -0.352086   -0.445745
H       -2.033037    2.311434    1.956985
D       -1.890146    2.164515    3.225333

xi = 0.8900
F        0.341890   -0.532623   -0.199306
H       -1.735554    3.180420    0.447160
D       -2.356500    3.432636    1.656238

xi = 0.9000
F        0.404019   -0.403149   -0.139904
H       -1.811019    2.916608    1.399994
D       -2.904779    2.343360    0.619135

xi = 0.9100
F       -0.520315   -0.273417   -0.311782
H        3.000768    1.087865    1.274857
D        3.406438    2.034703    2.303026

xi = 0.9200
F       -0.199900   -0.408239   -0.487664
H        0.741760    2.157179    2.378888
D        1.514427    2.771373    3.409624

xi = 0.9300
F       -0.143146    0.418991   -0.334940
H        0.116661   -2.121933    1.781374
D        1.291872   -2.890428    2.268011

xi = 0.9400
F       -0.143146    0.418991   -0.334940
H        0.116661   -2.121933    1.781374
D        1.291872   -2.890428    2.268011

xi = 0.9500
F       -0.143146    0.418991   -0.334940
H        0.116661   -2.121933    1.781374
D        1.291872   -2.890428    2.268011

xi = 0.9600
F       -0.370172    0.041046   -0.503217
H        1.666015    0.088731    2.473192
D        2.658073   -0.431570    3.509148

xi = 0.9700
F       -0.407825   -0.117393   -0.308789
H        2.492577    1.154933    1.097529
D        2.599637    0.529421    2.363522

xi = 0.9800
F       -0.489839   -0.284526   -0.084248
H        2.667229    0.937114    0.135530
D        3.285862    2.214931    0.726868

xi = 0.9900
F       -0.143146    0.418991   -0.334940
H        0.116661   -2.121933    1.781374
D        1.291872   -2.890428    2.268011

xi = 1.0000
F       -0.302800    0.332079   -0.290570
H        1.647772   -1.309238    1.366366
D        2.031696   -2.477278    2.057146

xi = 1.0100
F        0.268682    0.006721   -0.466874
H       -1.507536    0.095599    2.007830
D       -1.780043   -0.111236    3.399193

xi = 1.0200
F        0.271560   -0.404752   -0.124284
H       -1.060449    1.877193    1.009940
D       -2.030912    2.878585    0.666977

xi = 1.0300
F        0.010617   -0.137152   -0.518162
H       -0.036251    0.313418    2.380596
D       -0.082008    1.136885    3.696449

xi = 1.0400
F       -0.053229   -0.268879   -0.405071
H        0.224576    1.327984    1.742372
D        0.389722    1.871747    2.949052

